Index,AirportID,City,Country,Latitude,Longitude,Timezone
8961,Sir Bani Yas Airport,Sir Bani Yas Island,United Arab Emirates,24.283611,52.580278,4
8963,Bromont (Roland Desourdy) Airport,Bromont,Canada,45.29079819,-72.74140167,-5
8965,Beccles Airport,Beccles,United Kingdom,52.43529892,1.618330002,0
8966,Kratie Airport,Kratie,Cambodia,12.48799992,106.0550003,7
8967,Caldera Airport,Caldera,Chile,-27.0781002,-70.79530334,-4
8968,San Pedro de Atacama Airport,San Pedro de Atacama,Chile,-22.92169952,-68.15840149,-4
8969,Copacabana Airport,Copacabana,Bolivia,-16.19109917,-69.09559631,-4
8971,Guyuan Liupanshan Airport,Guyuan,China,36.07888889,106.2169444,8
8972,RAF Brawdy,Brawdy,United Kingdom,51.88375,-5.119972,0
8974,Changhai Airport,Changhai,China,39.26666667,122.6669444,8
8975,Redhill Aerodrome,Redhill,United Kingdom,51.21360016,-0.138611004,0
8979,Jiagedaqi Airport,Jiagedaqi District,China,50.371389,124.1175,8
8980,Chinchilla Airport,Chinchilla,Australia,-26.77499962,150.6170044,10
8982,Hayward Executive Airport,Hayward,United States,37.65919876,-122.1220016,-8
8983,Motueka Airport,Motueka,New Zealand,-41.12329865,172.9889984,12
8984,Shute Harbour Airport,Shute Harbour,Australia,-20.277221,148.755556,10
8985,Enstone Aerodrome,Enstone,United Kingdom,51.92816667,-1.4285,0
8989,Ann Arbor Municipal Airport,Ann Arbor,United States,42.22299957,-83.74559784,-5
8994,Shepparton Airport,Shepparton,Australia,-36.42890167,145.3930054,10
8995,Temora Airport,Temora,Australia,-34.42139816,147.5119934,10
8996,Gayndah Airport,Gayndah,Australia,-25.61440086,151.6190033,10
8998,Wilcannia Airport,Wilcannia,Australia,-31.52639961,143.375,10
9001,Ivanhoe Airport,Ivanhoe,Australia,-32.88330078,144.3099976,10
9002,Menindee Airport,Menindee,Australia,-32.36669922,142.4049988,10
9004,Pooncarie Airport,Pooncarie,Australia,-33.36669922,142.5879974,10
9006,Tilpa Airport,Tilpa,Australia,-30.93330002,144.4170074,10
9008,Reichenbach Air Base,Reichenbach im Kandertal,Switzerland,46.61360168,7.677780151,1
9025,Bijie Feixiong Airport,Bijie,China,27.267066,105.472097,8
9026,Lensk Airport,Lensk,Russia,60.72060013,114.8259964,9
9042,Kavalerovo Airport,Kavalerovo,Russia,44.2726,135.029,10
9043,Iğdır Airport,Igdir,Turkey,39.97662735,43.87664795,3
9044,Şanlıurfa GAP Airport,Sanliurfa,Turkey,37.445663,38.895592,3
9045,Zafer Airport,Kutahya,Turkey,39.113079,30.128111,3
9048,Velikiye Luki Airport,Velikiye Luki,Russia,56.3810997,30.60810089,3
9053,Yelahanka Air Force Station,Bangalore,India,13.13549995,77.60600281,5.5
9054,Yeltsovka Airport,Novosibirsk,Russia,55.0923996,83.00450134,7
9062,Kodinsk Airport,Kodinsk,Russia,58.47940063,99.09390259,7
9065,Lake Macquarie Airport,Lake Macquarie,Australia,-33.0667,151.647995,10
9066,Henry County Airport,Hampton,United States,33.389099,-84.332397,-5
9068,Brampton Island Airport,Brampton Island,Australia,-20.80330086,149.2700043,10
9071,Alameda Naval Air Station,Alameda,United States,37.78889847,-122.3199997,-8
9075,Endelave Flyveplads,Endelage,Denmark,55.7565,10.2485,1
9076,St. Johann In Tirol Airport,St. Johann in Tirol,Austria,47.5201,12.4497,1
9079,Thalmässing-Waizenhofen Airport,Thalmaessing,Germany,49.06416702,11.20916653,1
9088,Cochrane Airport,Cochrane,Canada,49.10559845,-81.01360321,-5
9089,Estadual Arthur Siqueira Airport,Braganca Paulista,Brazil,-22.979162,-46.537508,-3
9090,Busselton Regional Airport,Brusselton,Australia,-33.68842316,115.4015961,8
9091,Srednekolymsk Airport,Srednekolymsk,Russia,67.4805,153.7364,11
9093,Comarapa Airport,Salt Lake City,United States,-17.91360092,-64.51779938,-4
9095,Inverell Airport,Inverell,Australia,-29.88829994,151.1439972,10
9096,Glen Innes Airport,Glen Innes,Australia,-29.67499924,151.6889954,10
9100,Ansbach-Petersdorf Airport,Ansbach,Germany,49.361111,10.669444,1
9102,Immokalee Regional Airport,Immokalee ,United States,26.43320084,-81.40100098,-5
9103,Maranggo Airport,Sulawesi Tenggara,Indonesia,-5.764570236,123.9169998,8
9104,Rancho San Simeon Airport,Cambria,United States,35.60770035,-121.1100006,-8
9107,Yichun Mingyueshan Airport,Yichun,China,27.8025,114.3062,8
9120,Dinwiddie County Airport,Petersburg,United States,37.18379974,-77.50740051,-5
9123,Kasongo Airport,Kasongo,Congo (Kinshasa),-4.532999992,26.61700058,2
9124,McMurdo Station Pegasus Field,McMurdo Station,Antarctica,-77.96340179,166.5249939,12
9125,Klatovy Airport,Klatovy,Czech Republic,49.41830063,13.32190037,1
9126,Sheboygan County Memorial Airport,Sheboygan,United States,43.76959991,-87.85140228,-6
9127,Fortescue - Dave Forrest Aerodrome,Cloudbreak,Australia,-22.290754,119.437143,8
9129,Kangel Danda Airport,Kangel Danda,Nepal,27.41063331,86.646595,5.75
9132,Bajura Airport,Bajura,Nepal,29.50200081,81.66899872,5.75
9134,Chara Airport,Chara,Russia,56.91333389,118.2699966,9
9136,Herning Airport,Herning,Denmark,56.18470001,9.044449806,1
9137,Oberschleißheim Airfield,Schleissheim,Germany,48.239445,11.561389,1
9138,Pinal Airpark,Marana,United States,32.51060104,-111.3280029,-7
9139,Glendale Municipal Airport,Glendale,United States,33.52690125,-112.2949982,-7
9140,Safford Regional Airport,Safford,United States,32.85480118,-109.6350021,-7
9141,Verden-Scharnhorst Airfield,Verden,Germany,52.965279,9.282778,1
9146,Solomon Airport,Solomon,Australia,-22.2554,117.7627,8
9147,Nittenau-Bruck Airport,Nittenau,Germany,49.22249985,12.2966671,1
9148,Kerama Airport,Kerama,Japan,26.16830063,127.2929993,9
9149,Americana Airport,Americana,Brazil,-22.75580025,-47.26940155,-3
9156,Ekibastuz Airport,Ekibastuz,Kazakhstan,51.5909996,75.21499634,6
9162,Adamovka,Adamovka,Russia,51.5,59.936111,5
9163,Kvarkeno,Kvarkeno,Russia,52.078333,59.683333,5
9164,Sikeston Memorial Municipal Airport,Sikeston,United States,36.89889908,-89.5617981,-6
9175,Tetiaroa Airport,Tetiaroa,French Polynesia,-17.01329994,-149.5870056,-10
9178,Floyd Bennett Memorial Airport,Queensbury,United States,43.34120178,-73.61029816,-5
9179,Saratoga County Airport,Ballston Spa,United States,43.05130005,-73.86119843,-5
9182,Crystal River Airport,Crystal River,United States,28.86730003,-82.57129669,-5
9183,Martin State Airport,Baltimore,United States,39.325699,-76.413803,-5
9184,Lincoln Regional Karl Harder Field,Lincoln,United States,38.90919876,-121.3509979,-8
9185,Fostoria Metropolitan Airport,Fostoria,United States,41.19079971,-83.39450073,-5
9186,Eastern Slopes Regional Airport,Fryeburg,United States,43.99110031,-70.94789886,-5
9187,Coral Creek Airport,Placida,United States,26.85449982,-82.25119781,-5
9188,Lakefront Airport,New Orleans,United States,30.04240036,-90.02829742,-6
9189,Coeur D'Alene - Pappy Boyington Field,Coeur d'Alene,United States,47.77429962,-116.8199997,-8
9190,Beaumont Municipal Airport,Beaumont,United States,30.07069969,-94.21579742,-6
9191,Vermilion Regional Airport,Danville,United States,40.19919968,-87.59590149,-6
9193,Coonabarabran Airport,Coonabarabran,Australia,-31.33250046,149.2669983,10
9199,Space Coast Regional Airport,Titusville,United States,28.51479912,-80.79920197,-5
9205,Bumi Airport,Bumi Hills,Zimbabwe,-16.81699944,28.35000038,2
9207,Warnervale Airport,Warnervale Airport,Australia,-33.240278,151.429722,10
9215,Bouarfa Airport,Bouarfa,Morocco,32.51430556,-1.983055556,0
9218,Nyeri Airport,NYERI,Kenya,-0.364414006,36.97848511,3
9225,Andrau Airpark,Houston,United States,29.72249985,-95.58830261,-6
9226,Flying Cloud Airport,Eden Prairie,United States,44.82720184,-93.45709991,-6
9227,Likoma Island Airport,Likoma Island,Malawi,-12.075833,34.737222,2
9228,Johnson County Executive Airport,Olathe,United States,38.84759903,-94.73760223,-6
9229,Sigiriya Air Force Base,Sigiriya,Sri Lanka,7.956669807,80.72850037,5.5
9232,Neumünster Airport,Neumuenster,Germany,54.07944489,9.941389084,1
9233,Tak Airport,Tak,Thailand,16.89599991,99.25330353,7
9236,Barrie-Orillia (Lake Simcoe Regional Airport),Barrie-Orillia,Canada,44.48529816,-79.55560303,-5
9237,Huronia Airport,Midland,Canada,44.68330002,-79.92829895,-5
9238,Markham Airport,Markham,Canada,43.93579865,-79.2621994,-5
9239,Stanhope Municipal Airport,Haliburton,Canada,45.11083333,-78.64,-5
9240,Kawartha Lakes (Lindsay) Airport,Lindsay,Canada,44.3647,-78.783897,-5
9241,Niagara District Airport,Saint Catherines,Canada,43.19169998,-79.17169952,-5
9243,Edenvale Aerodrome,Edenvale,Canada,44.441101,-79.962799,-5
9244,Orillia Airport,Orillia,Canada,44.67765578,-79.3102169,-5
9245,Holland Landing Airpark,Holland Landing,Canada,44.08940125,-79.49500275,-5
9247,Parry Sound Area Municipal Airport,Parry Sound,Canada,45.2575,-79.829697,-5
9248,Hanover / Saugeen Municipal Airport,Hanover,Canada,44.158298,-81.062798,-5
9249,Brandywine Airport,West Goshen Township,United States,39.99010086,-75.58190155,-5
9251,Manassas Regional Airport/Harry P. Davis Field,Manassas,United States,38.72140121,-77.51540375,-5
9252,Texas Gulf Coast Regional Airport,Angleton,United States,29.10860062,-95.46209717,-6
9253,Bubovice Airport,Bubovice,Czech Republic,49.97439957,14.17809963,1
9255,Rakkestad Astorp Airport,Rakkestad,Norway,59.397499,11.3469,1
9272,Bingöl Çeltiksuyu Airport,Bingol,Turkey,38.85926056,40.59596252,3
9273,Kastamonu Airport,Kastamonu,Turkey,41.31420135,33.79579926,3
9276,Elstree Airfield,Elstree,United Kingdom,51.65579987,-0.325832993,0
9277,Sandtoft Airfield,Sandtoft,United Kingdom,53.55970001,-0.858332992,0
9290,Torit Airport,Torit,South Sudan,4.400000095,32.58300018,3
9305,Shelby County Airport,Shelbyville,United States,39.41040039,-88.84539795,-6
9308,Lüliang Airport,Lvliang,China,37.683333,111.142778,8
9310,Daocheng Yading Airport,Daocheng,China,29.323056,100.053333,8
9311,Gannan Xiahe Airport,Xiahe city,China,34.8105,102.6447,8
9317,Vängsö Airport,Vangso,Sweden,59.10110092,17.21109962,1
9327,Comiso Airport,Comiso,Italy,36.994601,14.607182,1
9348,Enumclaw Airport,Enumclaw,United States,47.1957016,-122.0220032,-8
9371,Markovo Airport,Markovo,Russia,64.667,170.417007,12
9372,Seymchan Airport,Seymchan,Russia,62.92078018,152.4227753,11
9373,Zyryanka Airport,Zyryanka,Russia,65.7485,150.8889,11
9374,Susuman Airport,Susuman,Russia,62.76666641,148.1466675,11
9376,Ust-Maya Airport,Ust-Maya,Russia,60.35699844,134.4349976,9
9377,Aldan Airport,Aldan,Russia,58.60279846,125.4089966,9
9378,Olyokminsk Airport,Olekminsk,Russia,60.397499,120.471001,9
9379,Vitim Airport,Vitim,Russia,59.458,112.563004,9
9380,Pellworm Field,Pellworm,Germany,54.5363884,8.680000305,1
9386,Xinyuan Nalati Airport,Xinyuan,China,43.4318,83.3786,8
9387,Port Alsworth Airport,Port alsworth,United States,60.201681,-154.325863,-9
9388,Fontaine Airport,Belfort,France,47.6556015,7.010829926,1
9390,Fairfield County Airport,Winnsboro,United States,34.31549835,-81.1088028,-5
9391,Obock Airport,Obock,Djibouti,11.96700001,43.26699829,3
9392,Tadjoura Airport,Tadjoura,Djibouti,11.78299999,42.91699982,3
9393,Santa Cruz del Quiche Airport,Santa Cruz des Quiche,Guatemala,15.01220036,-91.15059662,-6
9394,Norðfjörður Airport,Nordfjordur,Iceland,65.13189697,-13.74639988,0
9395,Bursa Airport,Bursa,Turkey,40.23329926,29.00919914,3
9396,Skyhaven Airport,Rochester,United States,43.28409958,-70.9292984,-5
9397,Waris Airport,Waris-Papua Island,Indonesia,-3.235,140.994,9
9399,Newton City-County Airport,Newton,United States,38.05820084,-97.27449799,-6
9400,La Ferté Alais Airfield,La Ferte Alais,France,48.498652,2.338867,1
9402,Bairnsdale Airport,Bairnsdale,Australia,-37.88750076,147.5679932,10
9403,Taszár Air Base,Columbus,United States,46.39310074,17.91749954,1
9406,Fort Bridger Airport,Fort Bridger,United States,41.39189911,-110.4069977,-7
9407,Prosser Airport,Prosser,United States,46.21340179,-119.7910004,-8
9408,Chehalis Centralia Airport,Chehalis,United States,46.67699814,-122.9830017,-8
9409,Desert Aire Regional Airport,Mattawa,United States,46.687401,-119.920998,-8
9411,Evanston-Uinta County Airport-Burns Field,Evanston,United States,41.27479935,-111.0350037,-7
9412,Sabetha Municipal Airport,Sabetha,United States,39.90420151,-95.77940369,-6
9413,Mt Pleasant Regional-Faison field,Mount Pleasant,United States,32.89780045,-79.78289795,-5
9414,Jimmy Carter Regional Airport,Americus,United States,32.110802,-84.188904,-5
9415,Weedon Field,Eufala,United States,31.95129967,-85.12889862,-6
9416,Saluda County Airport,Saluda,United States,33.92679977,-81.79460144,-5
9417,Dare County Regional Airport,Manteo,United States,35.91899872,-75.69550323,-5
9418,Auburn University Regional Airport,Auburn,United States,32.615101,-85.433998,-6
9419,Tri Cities Airport,Endicott,United States,42.078499,-76.096296,-5
9428,Bessemer Airport,Bessemer,United States,33.31290054,-86.92590332,-6
9429,Colorado Springs East Airport,Ellicott,United States,38.87440109,-104.4100037,-7
9447,Crystal Airport,Crystal,United States,45.06200027,-93.35389709,-6
9448,Clarke County Airport,Quitman,United States,32.0849,-88.738897,-6
9450,W H 'Bud' Barron Airport,Dublin,United States,32.56439972,-82.98529816,-5
9474,Pukarua Airport,Pukarua,French Polynesia,-18.29560089,-137.0169983,-10
9475,Kabale Airport,Kabale,Uganda,-1.226111,29.96,3
9481,Guatuso Airport,Marigot,France,10.6833334,-84.83333588,-6
9484,Central Bolívar Airport,Sevilla,Spain,8.916666985,-71.93333435,-4
9488,Corvallis Municipal Airport,Corvallis,United States,44.49720001,-123.2900009,-8
9492,Tuzla Romania Airport,Tuzla,Romania,43.98419952,28.60969925,2
9500,El Almendro Airport,Scranton,United States,-35.96055603,-71.79333496,-4
9511,San Agustin Airport,Morristown,United States,10.0666666,-84.8833313,-6
9521,Samambaia Heliport,Saint Denis,Reunion,-22.46249962,-43.1305542,-3
9528,Fazenda Campo Verde Airport,Sihanoukville,Cambodia,1.042780042,-50.51670074,-3
9532,Prominent Hill Airport,Prominent Hill,Australia,-29.716,135.5244,9.5
9533,Cowra Airport,Chatsworth,Australia,-33.84469986,148.6490021,10
9542,Coral Bay Airport,Coral Bay,Australia,-23.12999916,113.7770004,8
9543,Ogden Hinckley Airport,Ogden,United States,41.19589996,-112.012001,-7
9544,Lake Country Regional Airport,Clarksville,United Arab Emirates,36.59579849,-78.56009674,-5
9545,Robert S Kerr Airport,Poteau,United States,35.02159882,-94.62129974,-6
9546,Colorado Plains Regional Airport,Akron,United States,40.17559814,-103.2220001,-7
9547,Sanderson Field,Shelton,United States,47.23360062,-123.1480026,-8
9739,Napakiak Airport,Napakiak,United States,60.69029999,-161.9790039,-9
9744,Napaskiak Airport,Napaskiak,United States,60.70289993,-161.7779999,-9
9746,Tok Airport,Tok,United States,63.303333,-143.001111,-9
9749,Bedwell Harbour Seaplane Base,Bedwell Harbour,Canada,48.75,-123.2330017,-8
9751,Washabo Airport,Washabo,Suriname,5.215277,-57.185302,-3
9753,Popham Airfield,Popham,United Kingdom,51.193901,-1.23472,0
9754,Causey Airport,Liberty,United States,35.91180038,-79.61759949,-5
9759,Abaco I Walker C Airport,Walker's Cay,Bahamas,27.26670074,-78.39969635,-5
9760,Black Point Airstrip,Black Point,Bahamas,24.08948845,-76.39791727,-5
9761,Bartica A Airport,Bartica,Guyana,6.358864,-58.655207,-4
9763,Doylestown Airport,Doylestown,United States,40.33300018,-75.12229919,-5
9766,Cape Town Waterfort Heliport,Cap Town,South Africa,0,0,2
9768,Tingo Maria Airport,Tingo Maria,Peru,-9.133000374,-75.94999695,-5
9769,Plínio Alarcom Airport,Tres Lagoas,Brazil,-20.75419998,-51.68420029,-4
9770,Zhangye Ganzhou Airport,Zhangye,China,38.80189896,100.6750031,8
9771,Cacoal Airport,Cacoal,Brazil,-11.496,-61.4508,-4
9772,Warren Field,Washington,United States,35.57049942,-77.04979706,-5
9773,Hyde County Airport,Engelhard,United States,35.56240082,-75.9552002,-5
9774,Mocopulli Airport,Castro,Chile,-42.340388,-73.715693,-4
9776,Stillwater Regional Airport,Stillwater,United States,36.16120148,-97.08570099,-6
9777,Okmulgee Regional Airport,Okmulgee,United States,35.66809845,-95.94869995,-6
9778,Cushing Municipal Airport,Cushing,United States,35.94990158,-96.77310181,-6
9779,Clinton Sherman Airport,Clinton,United States,35.33980179,-99.20050049,-6
9780,Strother Field,Winfield,United States,37.16859818,-97.03759766,-6
9781,Wiley Post Airport,Oklahoma City,United States,35.53419876,-97.64710236,-6
9782,Shreveport Downtown Airport,Shreveport,United States,32.54019928,-93.74500275,-6
9783,Stephenville Clark Regional Airport,Stephenville,United States,32.21530151,-98.17769623,-6
9784,Perry Municipal Airport,Perry,United States,36.38560104,-97.27719879,-6
9786,Hamilton Municipal Airport,Hamilton,United States,31.66589928,-98.14859772,-6
9787,Ada Regional Airport,Ada,United States,34.804298,-96.671303,-6
9788,Mesquite Metro Airport,Misquite,United States,32.74700165,-96.53040314,-6
9789,Denton Municipal Airport,Denton,United States,33.20069885,-97.19799805,-6
9790,Austin Executive Airport,Austin,United States,30.3974931,-97.5663935,-6
9791,Lago Vista Tx Rusty Allen Airport,Lago Vista,United States,30.49860001,-97.96949768,-6
9792,Brenham Municipal Airport,Brenham,United States,30.21899986,-96.3742981,-6
9793,Lakeway Airpark,Lakeway,United States,30.35750008,-97.99449921,-6
9794,Iraan Municipal Airport,Iraan,United States,30.90570068,-101.8919983,-6
9795,Kestrel Airpark,San Antonio,United States,29.81270027,-98.4253006,-6
9796,Elliot Lake Municipal Airport,ELLIOT LAKE,Canada,46.35139847,-82.56140137,-5
9797,Wilkes County Airport,North Wilkesboro,United States,36.22280121,-81.09829712,-5
9798,Charleston Executive Airport,Charleston,United States,32.70090103,-80.00289917,-5
9799,Danville Regional Airport,Danville,United States,36.57289886,-79.33609772,-5
9800,Brookneal/Campbell County Airport,Brookneal,United States,37.14170074,-79.0164032,-5
9805,Yerbogachen Airport,Yerbogachen,Russia,61.27500153,108.0299988,8
9806,Cheraw Municipal Airport/Lynch Bellinger Field,Cheraw,United States,34.71289825,-79.95700073,-5
9808,Wauchula Municipal Airport,Wuchula,United States,27.51490021,-81.88050079,-5
9818,Lilydale Airport,Lilydale,Australia,-37.69169998,145.3670044,10
9819,Beni Mellal Airport,Beni Mellal,Morocco,32.401895,-6.315905,0
9820,Şırnak Şerafettin Elçi Airport,Cizre,Turkey,37.3647,42.0582,3
9821,Suntar Airport,Suntar,Russia,62.18500137,117.6350021,9
9824,Tazadit Airport,Zouerat,Mauritania,22.75639915,-12.48359966,0
9825,Asaba International Airport,Asaba,Nigeria,6.204167,6.665278,1
9826,Akwa Ibom International Airport,Uyo,Nigeria,4.8725,8.093,1
9828,Kasama Airport,Kasama,Zambia,-10.2166996,31.13330078,2
9829,Mbeya Airport,Mbeya,Tanzania,-8.919444,33.463889,3
9830,Mpanda Airport,Mpanda,Tanzania,-6.355374,31.084116,3
9831,Songea Airport,Songea,Tanzania,-10.68299961,35.58300018,3
9832,Morogoro Airport,Morogoro,Tanzania,-6.79722023,37.65309906,3
9843,Jiuhuashan Airport,Chizhou,China,30.7403,117.6856,8
9844,Anshan Air Base,Anshan,China,41.105301,122.853996,8
9845,Saertu Airport,Daqing,China,46.74638889,125.1405556,8
9846,Zunyi Xinzhou Airport,Zunyi,China,27.5895,107.0007,8
9847,Conway Horry County Airport,Conway,United States,33.82849884,-79.12220001,-5
9848,Lindu Airport,Yinchun,China,47.75205556,129.019125,8
9849,Anshun Huangguoshu Airport,Anshun,China,26.26055556,105.8733333,8
9850,Sikasso Airport,Sikasso,Mali,11.33300018,-5.699999809,0
9853,Toowoomba Wellcamp Airport,Toowoomba,Australia,-27.558332,151.793335,10
9854,Tonghua Sanyuanpu Airport,Tonghua,China,42.25388889,125.7033333,8
9857,Suzhou Guangfu Airport,Suzhou,China,31.2631,120.401001,8
9860,City Airport Manchester,Manchester,United Kingdom,53.47169876,-2.389719963,0
9861,Sleap Airport,Shrewsbury,United Kingdom,52.83390045,-2.771670103,0
9862,Tatenhill Airfield,Burton-on-Trent,United Kingdom,52.81470108,-1.761109948,0
9863,Full Sutton Airfield,York,United Kingdom,53.980598,-0.864722,0
9864,Sherburn-In-Elmet Airfield,Leeds,United Kingdom,53.788458,-1.216877,0
9866,Beringin Airport,Muara Teweh,Indonesia,-0.940325022,114.8938751,7
9868,Mulia Airport,Mulia,Indonesia,-3.7018,137.957,9
9872,Stenkol Airport,Bintuni,Indonesia,-2.1033,133.5164,9
9873,Wasior Airport,Wasior,Indonesia,-2.721,134.5061,9
9874,Silangit Airport,Siborong-Borong,Indonesia,2.25973,98.991898,7
9875,Lasikin Airport,Sinabang,Indonesia,2.410279989,96.32559967,7
9886,Seunagan Airport,Nagan Raya,Indonesia,4.25,96.21700287,7
9887,Betoambari Airport,Bau-Bau,Indonesia,-5.486879826,122.5690002,8
9888,Kao Airport,Kao,Indonesia,1.185279965,127.8960037,9
9889,Melangguane Airport,Melonguane,Indonesia,4.00694,126.672997,8
9890,Sanggata/Sangkimah Airport,Sanggata,Indonesia,0.3847,117.543,8
9891,Muara Bungo Airport,Muara Bungo,Indonesia,-1.1278,102.135,7
9892,Selayar/Aroepala Airport,Selayar,Indonesia,-6.1751,120.4362,8
9897,Illaga Airport,Illaga,Indonesia,-3.97648,137.6225,9
9898,Oksibil Airport,Oksibil,Indonesia,-4.9071,140.6277,9
9899,Kokonau Airport,Kokonau,Indonesia,-4.71075,136.43515,9
9901,Clermont Airport,Clermont,Australia,-22.7730999,147.6210022,10
9902,Warrnambool Airport,Warrnambool,Australia,-38.29529953,142.4470062,10
9904,Richmond Airport,Richmond,Australia,-20.70190048,143.1150055,10
9905,RAAF Base Curtin,Derby,Australia,-17.58139992,123.8280029,8
9935,Kualanamu International Airport,Medan,Indonesia,3.642222,98.885278,7
9937,Gratiot Community Airport,Kamloops,Canada,43.32210159,-84.68800354,-7
9938,Asheboro Regional Airport,Asheboro,United States,35.65449905,-79.8946991,-5
9939,Seosan Air Base,Seosan,South Korea,36.703999,126.486,9
9942,Henderson Field,Wallace,United States,34.71789932,-78.00360107,-5
9943,Emporia Greensville Regional Airport,Emporia,United States,36.68690109,-77.48280334,-5
10017,San Gabriel Valley Airport,El Monte,United States,34.086102,-118.035004,-8
10057,Farah Airport,Farah,Afghanistan,32.36700058,62.18299866,4.3
10061,Pasighat Airport,Pasighat,India,28.06609917,95.33560181,5.3
10062,Kee Field,Pineville,United States,37.60039902,-81.55930328,-5
10069,Kramatorsk Airport,Kramatorsk,Ukraine,48.70560074,37.62889862,2
10080,Kautokeino Air Base,Kautokeino,Norway,69.04029846,23.0340004,1
10089,Lille/Marcq-en-Baroeul Airport,Marcq En Baroeul,France,50.68719864,3.075560093,1
10096,Kawass Airport,Kamsar,Guinea,10.65100002,-14.53359985,1
10102,Stinson Municipal Airport,Stinson,United States,29.33699989,-98.47109985,-5
10103,Sallisaw Municipal Airport,Sallisaw,United States,35.4382019,-94.80280304,-5
10104,Jasper County Airport-Bell Field,Jasper,United States,30.88570023,-94.03489685,-5
10105,El Dorado Springs Memorial Airport,El dorado springs,United States,37.8567009,-93.99909973,-5
10106,Marfa Municipal Airport,Marfa,United States,30.371099,-104.017997,-5
10107,Alpine Casparis Municipal Airport,Alpine,United States,30.38419914,-103.6839981,-5
10110,Bubaque Airport,Bubaque,Guinea-Bissau,11.29735565,-15.83807945,0
10114,Chichen Itza International Airport,Chichen Itza,Mexico,20.6413002,-88.44619751,-6
10116,Bunbury Airport,Bunbury,Australia,-33.37829971,115.677002,8
10117,Cable Airport,Upland,United States,34.11159897,-117.6880035,-8
10121,Mount Sterling Montgomery County Airport,Mount Sterling,United States,38.05810165,-83.979599,-5
10122,Elkhart Municipal Airport,Elkhart,United States,41.7193985,-86.00319672,-5
10123,Nappanee Municipal Airport,Nappanee ,United States,41.44620132,-85.93479919,-5
10128,Jim Hamilton L.B. Owens Airport,Columbia,United States,33.97050095,-80.99520111,-4
10129,Grove Municipal Airport,Grove,United States,36.60680008,-94.73860168,-5
10130,Mc Pherson Airport,Mc Pherson,United States,38.35240173,-97.69129944,-5
10131,Donaldson Field Airport,Greenville,United States,34.758301,-82.376404,-4
10132,Perry Houston County Airport,Perry,United States,32.51060104,-83.76730347,-4
10133,Hartsville Regional Airport,Hartsville,United States,34.40309906,-80.11920166,-5
10134,Horace Williams Airport,Chapel Hill,United States,35.935001,-79.065902,-5
10135,San Cristobal de las Casas Airport,San Cristobal de las Casas,Mexico,16.69029999,-92.53009796,-6
10137,Dunnville Airport,Dunnville,Canada,42.87220001,-79.59580231,-5
10138,Brunswick County Airport,Oak Island,United States,33.9292984,-78.07499695,-5
10139,Chesterfield County Airport,Richmond,United States,37.40650177,-77.52500153,-4
10140,Atherton Airport,Atherton,Australia,-17.26169968,145.5149994,10
10141,Bagdarin Airport,Bagdarin,Russia,54.36920166,113.4789963,8
10142,Scarlett Martinez International Airport,Rio Hato,Panama,8.375880241,-80.12789917,-5
10144,Henderson Oxford Airport,Oxford,United States,36.36159897,-78.52919769,-5
10145,Leesburg International Airport,Leesburg,United States,28.82309914,-81.80870056,-5
10148,Semyazino Airport,Vladimir,Russia,56.12670135,40.31499863,3
10149,Witberg Tswalu Airport,Dedeben,South Africa,-27.20499992,22.48189926,2
10151,Mana Pools Airport,Mana Pools,Zimbabwe,-15.768735,29.385617,2
10154,Pouso Alegre Airport,Pouso Alegre,Brazil,-22.28919983,-45.91910172,-3
10155,Brigadeiro Cabral Airport,Divinopolis,Brazil,-20.1807003,-44.8708992,-3
10156,Yeysk Airport,Eysk,Russia,46.68,38.21,3
10157,Berdyansk Airport,Berdyansk,Ukraine,46.81499863,36.7580986,2
10158,Blimbingsari Airport,Banyuwangi,Indonesia,-8.31015,114.3401,7
10160,Erenhot Saiwusu International Airport,Erenhot,China,43.4225,112.096667,8
10161,Shobdon Aerodrome,Shobdon,United Kingdom,52.24169922,-2.881109953,0
10162,Chino Airport,Chino,United States,33.97470093,-117.637001,-8
10163,Kamigoto Airport,Shin-kamigoto,Japan,33.01309967,129.1920013,9
10164,Ojika Airport,Odika,Japan,33.19079971,129.0899963,9
10165,Chofu Airport,Tokyo,Japan,35.67169952,139.5279999,9
10166,Hateruma Airport,Taketomi,Japan,24.05890083,123.8059998,9
10169,Madison County Airport,London,United States,39.93270111,-83.46199799,-5
10171,Las Brujas Airport,Cayo Santa Maria,Cuba,22.62129974,-79.14720154,-5
10173,Digby (General Hospital) Heliport,Tremblay-en-France,France,44.61610031,-65.76190186,1
10178,Thun Airport,Thun,Switzerland,46.75640106,7.600560188,1
10184,Lavrentiya Airport,Lavrentiya,Russia,65.58000183,-170.9966736,12
10185,Paso Robles Municipal Airport,Paso Robles,United States,35.67290115,-120.6269989,-8
10186,N 104 Helipad,Ulleung,South Korea,37.47916667,130.8955556,9
10209,Beijing Daxing International Airport,Beijing,China,39.509945,116.41092,8
10295,Kymi Airport,Kotka,Finland,60.57139969,26.89609909,2
10360,Half Moon Bay Airport,Half Moon Bay,United States,37.51340103,-122.5009995,-8
10363,Hechi Jinchengjiang Airport,Hechi,China,24.805,107.6997,8
10370,Kadina Airport,Kadina,Australia,-33.97669983,137.6600037,9.5
10371,General WM J Fox Airfield,Lancaster,United States,34.74110031,-118.2190018,-8
